NumTree,QuestionId,Number_bridges_Of_Question_i,Gender,Age,Number_of_bridges,Delta_Learning_Minutes,depth,Accuracy,correct_model
3,1,3,Male,41,26,2.95,4,89,0
3,2,3,Male,41,26,2.95,4,89,0
3,3,4,Male,41,26,2.95,4,89,0
3,4,4,Male,41,26,2.95,4,89,1
3,5,4,Male,41,26,2.95,4,89,1
3,6,2,Male,41,26,2.95,4,89,1
3,7,3,Male,41,26,2.95,4,89,1
3,8,4,Male,41,26,2.95,4,89,0
3,9,3,Male,41,26,2.95,4,89,1
3,10,3,Male,41,26,2.95,4,89,1
3,11,3,Male,41,26,2.95,4,89,0
3,12,3,Male,41,26,2.95,4,89,1
3,1,3,Male,59,26,0.5,4,89,0
3,2,3,Male,59,26,0.5,4,89,0
3,3,4,Male,59,26,0.5,4,89,0
3,4,4,Male,59,26,0.5,4,89,0
3,5,4,Male,59,26,0.5,4,89,1
3,6,2,Male,59,26,0.5,4,89,1
3,7,3,Male,59,26,0.5,4,89,0
3,8,4,Male,59,26,0.5,4,89,1
3,9,3,Male,59,26,0.5,4,89,1
3,10,3,Male,59,26,0.5,4,89,1
3,11,3,Male,59,26,0.5,4,89,0
3,12,3,Male,59,26,0.5,4,89,0
3,1,3,Female,50,26,1.566666667,4,89,0
3,2,3,Female,50,26,1.566666667,4,89,0
3,3,4,Female,50,26,1.566666667,4,89,0
3,4,4,Female,50,26,1.566666667,4,89,0
3,5,4,Female,50,26,1.566666667,4,89,1
3,6,2,Female,50,26,1.566666667,4,89,1
3,7,3,Female,50,26,1.566666667,4,89,1
3,8,4,Female,50,26,1.566666667,4,89,0
3,9,3,Female,50,26,1.566666667,4,89,0
3,10,3,Female,50,26,1.566666667,4,89,1
3,11,3,Female,50,26,1.566666667,4,89,1
3,12,3,Female,50,26,1.566666667,4,89,1
3,1,3,Male,52,26,1.15,4,89,0
3,2,3,Male,52,26,1.15,4,89,1
3,3,4,Male,52,26,1.15,4,89,1
3,4,4,Male,52,26,1.15,4,89,0
3,5,4,Male,52,26,1.15,4,89,0
3,6,2,Male,52,26,1.15,4,89,0
3,7,3,Male,52,26,1.15,4,89,1
3,8,4,Male,52,26,1.15,4,89,1
3,9,3,Male,52,26,1.15,4,89,1
3,10,3,Male,52,26,1.15,4,89,1
3,11,3,Male,52,26,1.15,4,89,0
3,12,3,Male,52,26,1.15,4,89,1
3,1,3,Male,24,26,0.433333333,4,89,0
3,2,3,Male,24,26,0.433333333,4,89,1
3,3,4,Male,24,26,0.433333333,4,89,0
3,4,4,Male,24,26,0.433333333,4,89,1
3,5,4,Male,24,26,0.433333333,4,89,1
3,6,2,Male,24,26,0.433333333,4,89,0
3,7,3,Male,24,26,0.433333333,4,89,1
3,8,4,Male,24,26,0.433333333,4,89,0
3,9,3,Male,24,26,0.433333333,4,89,1
3,10,3,Male,24,26,0.433333333,4,89,0
3,11,3,Male,24,26,0.433333333,4,89,0
3,12,3,Male,24,26,0.433333333,4,89,1
3,1,3,Male,,26,1.316666667,4,89,1
3,2,3,Male,,26,1.316666667,4,89,0
3,3,4,Male,,26,1.316666667,4,89,1
3,4,4,Male,,26,1.316666667,4,89,0
3,5,4,Male,,26,1.316666667,4,89,1
3,6,2,Male,,26,1.316666667,4,89,0
3,7,3,Male,,26,1.316666667,4,89,0
3,8,4,Male,,26,1.316666667,4,89,1
3,9,3,Male,,26,1.316666667,4,89,1
3,10,3,Male,,26,1.316666667,4,89,0
3,11,3,Male,,26,1.316666667,4,89,1
3,12,3,Male,,26,1.316666667,4,89,1
3,1,3,Male,23,26,2.35,4,89,0
3,2,3,Male,23,26,2.35,4,89,1
3,3,4,Male,23,26,2.35,4,89,0
3,4,4,Male,23,26,2.35,4,89,1
3,5,4,Male,23,26,2.35,4,89,1
3,6,2,Male,23,26,2.35,4,89,0
3,7,3,Male,23,26,2.35,4,89,1
3,8,4,Male,23,26,2.35,4,89,0
3,9,3,Male,23,26,2.35,4,89,0
3,10,3,Male,23,26,2.35,4,89,1
3,11,3,Male,23,26,2.35,4,89,0
3,12,3,Male,23,26,2.35,4,89,1
3,1,3,Female,63,26,1,4,89,0
3,2,3,Female,63,26,1,4,89,1
3,3,4,Female,63,26,1,4,89,1
3,4,4,Female,63,26,1,4,89,1
3,5,4,Female,63,26,1,4,89,0
3,6,2,Female,63,26,1,4,89,1
3,7,3,Female,63,26,1,4,89,1
3,8,4,Female,63,26,1,4,89,1
3,9,3,Female,63,26,1,4,89,0
3,10,3,Female,63,26,1,4,89,1
3,11,3,Female,63,26,1,4,89,1
3,12,3,Female,63,26,1,4,89,1
3,1,3,Male,25,26,1.85,4,89,0
3,2,3,Male,25,26,1.85,4,89,1
3,3,4,Male,25,26,1.85,4,89,0
3,4,4,Male,25,26,1.85,4,89,1
3,5,4,Male,25,26,1.85,4,89,0
3,6,2,Male,25,26,1.85,4,89,1
3,7,3,Male,25,26,1.85,4,89,1
3,8,4,Male,25,26,1.85,4,89,1
3,9,3,Male,25,26,1.85,4,89,0
3,10,3,Male,25,26,1.85,4,89,1
3,11,3,Male,25,26,1.85,4,89,0
3,12,3,Male,25,26,1.85,4,89,1
3,1,3,Female,57,26,5.066666667,4,89,0
3,2,3,Female,57,26,5.066666667,4,89,1
3,3,4,Female,57,26,5.066666667,4,89,0
3,4,4,Female,57,26,5.066666667,4,89,1
3,5,4,Female,57,26,5.066666667,4,89,1
3,6,2,Female,57,26,5.066666667,4,89,0
3,7,3,Female,57,26,5.066666667,4,89,1
3,8,4,Female,57,26,5.066666667,4,89,1
3,9,3,Female,57,26,5.066666667,4,89,1
3,10,3,Female,57,26,5.066666667,4,89,1
3,11,3,Female,57,26,5.066666667,4,89,1
3,12,3,Female,57,26,5.066666667,4,89,1
3,1,3,Male,58,26,1.183333333,4,89,1
3,2,3,Male,58,26,1.183333333,4,89,0
3,3,4,Male,58,26,1.183333333,4,89,0
3,4,4,Male,58,26,1.183333333,4,89,0
3,5,4,Male,58,26,1.183333333,4,89,0
3,6,2,Male,58,26,1.183333333,4,89,0
3,7,3,Male,58,26,1.183333333,4,89,1
3,8,4,Male,58,26,1.183333333,4,89,1
3,9,3,Male,58,26,1.183333333,4,89,1
3,10,3,Male,58,26,1.183333333,4,89,1
3,11,3,Male,58,26,1.183333333,4,89,1
3,12,3,Male,58,26,1.183333333,4,89,0
3,1,3,Female,37,26,0.683333333,4,89,1
3,2,3,Female,37,26,0.683333333,4,89,1
3,3,4,Female,37,26,0.683333333,4,89,0
3,4,4,Female,37,26,0.683333333,4,89,0
3,5,4,Female,37,26,0.683333333,4,89,1
3,6,2,Female,37,26,0.683333333,4,89,1
3,7,3,Female,37,26,0.683333333,4,89,0
3,8,4,Female,37,26,0.683333333,4,89,1
3,9,3,Female,37,26,0.683333333,4,89,1
3,10,3,Female,37,26,0.683333333,4,89,0
3,11,3,Female,37,26,0.683333333,4,89,0
3,12,3,Female,37,26,0.683333333,4,89,0
